,links,titles,texts,timestamp
14,https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDI0LTA2LWNsaW1hdGUtdG94aWMtYWxnYWwtYmxvb21zLWxha2UuaHRtbNIBQWh0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDI0LTA2LWNsaW1hdGUtdG94aWMtYWxnYWwtYmxvb21zLWxha2UuYW1w?oc=5,"Climate change has made toxic algal blooms in Lake Erie more intense, scientists show - Phys.org","<a href=""https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDI0LTA2LWNsaW1hdGUtdG94aWMtYWxnYWwtYmxvb21zLWxha2UuaHRtbNIBQWh0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDI0LTA2LWNsaW1hdGUtdG94aWMtYWxnYWwtYmxvb21zLWxha2UuYW1w?oc=5"" target=""_blank"">Climate change has made toxic algal blooms in Lake Erie more intense, scientists show</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Phys.org</font>",11 Jun 2024 13:49:03
15,https://news.google.com/rss/articles/CBMiL2h0dHBzOi8vd3d3Lm1zY25ld3MubmV0L25ld3MvaW5kZXguY2ZtP25rPTc3NzM30gEA?oc=5,MSC News - MSC News,"<a href=""https://news.google.com/rss/articles/CBMiL2h0dHBzOi8vd3d3Lm1zY25ld3MubmV0L25ld3MvaW5kZXguY2ZtP25rPTc3NzM30gEA?oc=5"" target=""_blank"">MSC News</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MSC News</font>",14 Jun 2024 15:32:55
16,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LjEwMTFub3cuY29tLzIwMjQvMDYvMTMvaGVhbHRoLWFsZXJ0LWlzc3VlZC1oYXJtZnVsLWFsZ2FsLWJsb29tcy1wYXduZWUtc3RhbnRvbi1jb3VudHktbGFrZXMv0gF3aHR0cHM6Ly93d3cuMTAxMW5vdy5jb20vMjAyNC8wNi8xMy9oZWFsdGgtYWxlcnQtaXNzdWVkLWhhcm1mdWwtYWxnYWwtYmxvb21zLXBhd25lZS1zdGFudG9uLWNvdW50eS1sYWtlcy8_b3V0cHV0VHlwZT1hbXA?oc=5,"Health alert issued for harmful algal blooms in Pawnee, Stanton County lakes - KOLN","<a href=""https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LjEwMTFub3cuY29tLzIwMjQvMDYvMTMvaGVhbHRoLWFsZXJ0LWlzc3VlZC1oYXJtZnVsLWFsZ2FsLWJsb29tcy1wYXduZWUtc3RhbnRvbi1jb3VudHktbGFrZXMv0gF3aHR0cHM6Ly93d3cuMTAxMW5vdy5jb20vMjAyNC8wNi8xMy9oZWFsdGgtYWxlcnQtaXNzdWVkLWhhcm1mdWwtYWxnYWwtYmxvb21zLXBhd25lZS1zdGFudG9uLWNvdW50eS1sYWtlcy8_b3V0cHV0VHlwZT1hbXA?oc=5"" target=""_blank"">Health alert issued for harmful algal blooms in Pawnee, Stanton County lakes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KOLN</font>",13 Jun 2024 20:02:00
17,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmZveG5ld3MuY29tL3VzL25ldy1oYW1wc2hpcmUtdXJnZXMtbGFrZS13aW5uaXBlc2F1a2VlLXZpc2l0b3JzLWF2b2lkLXdhdGVyLWR1ZS1wb3RlbnRpYWxseS1kYW5nZXJvdXMtYWxnYWUtYmxvb21z0gGBAWh0dHBzOi8vd3d3LmZveG5ld3MuY29tL3VzL25ldy1oYW1wc2hpcmUtdXJnZXMtbGFrZS13aW5uaXBlc2F1a2VlLXZpc2l0b3JzLWF2b2lkLXdhdGVyLWR1ZS1wb3RlbnRpYWxseS1kYW5nZXJvdXMtYWxnYWUtYmxvb21zLmFtcA?oc=5,New Hampshire urges Lake Winnipesaukee visitors to avoid water due to 'potentially dangerous' algae blooms - Fox News,"<a href=""https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmZveG5ld3MuY29tL3VzL25ldy1oYW1wc2hpcmUtdXJnZXMtbGFrZS13aW5uaXBlc2F1a2VlLXZpc2l0b3JzLWF2b2lkLXdhdGVyLWR1ZS1wb3RlbnRpYWxseS1kYW5nZXJvdXMtYWxnYWUtYmxvb21z0gGBAWh0dHBzOi8vd3d3LmZveG5ld3MuY29tL3VzL25ldy1oYW1wc2hpcmUtdXJnZXMtbGFrZS13aW5uaXBlc2F1a2VlLXZpc2l0b3JzLWF2b2lkLXdhdGVyLWR1ZS1wb3RlbnRpYWxseS1kYW5nZXJvdXMtYWxnYWUtYmxvb21zLmFtcA?oc=5"" target=""_blank"">New Hampshire urges Lake Winnipesaukee visitors to avoid water due to 'potentially dangerous' algae blooms</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Fox News</font>",14 Jun 2024 14:11:00
18,https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvaGVhbHRoLzctdGhpbmdzLXRvLWtub3ctYWJvdXQtdGhlLWZkYXMtd2FybmluZy1hYm91dC1zaGVsbGZpc2gtZnJvbS10aGUtcGFjaWZpYy1ub3J0aHdlc3TSAXpodHRwczovL3d3dy5wYnMub3JnL25ld3Nob3VyL2FtcC9oZWFsdGgvNy10aGluZ3MtdG8ta25vdy1hYm91dC10aGUtZmRhcy13YXJuaW5nLWFib3V0LXNoZWxsZmlzaC1mcm9tLXRoZS1wYWNpZmljLW5vcnRod2VzdA?oc=5,7 things to know about the FDA’s warning about shellfish from the Pacific Northwest - PBS NewsHour,"<a href=""https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvaGVhbHRoLzctdGhpbmdzLXRvLWtub3ctYWJvdXQtdGhlLWZkYXMtd2FybmluZy1hYm91dC1zaGVsbGZpc2gtZnJvbS10aGUtcGFjaWZpYy1ub3J0aHdlc3TSAXpodHRwczovL3d3dy5wYnMub3JnL25ld3Nob3VyL2FtcC9oZWFsdGgvNy10aGluZ3MtdG8ta25vdy1hYm91dC10aGUtZmRhcy13YXJuaW5nLWFib3V0LXNoZWxsZmlzaC1mcm9tLXRoZS1wYWNpZmljLW5vcnRod2VzdA?oc=5"" target=""_blank"">7 things to know about the FDA’s warning about shellfish from the Pacific Northwest</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PBS NewsHour</font>",10 Jun 2024 22:08:39
19,https://news.google.com/rss/articles/CBMikAFodHRwczovL3d3dy5ib3N0b24yNW5ld3MuY29tL25ld3MvbG9jYWwvYWxnYWUtYmxvb21zLXByb21wdC0yLXdhcm5pbmdzLWFsb25nLXBhcnRzLW5ldy1oYW1wc2hpcmVzLWxha2Utd2lubmlwZXNhdWtlZS83UExDSkZaV05KR0c1T1lXWUM0REpCWUNFUS_SAZ8BaHR0cHM6Ly93d3cuYm9zdG9uMjVuZXdzLmNvbS9uZXdzL2xvY2FsL2FsZ2FlLWJsb29tcy1wcm9tcHQtMi13YXJuaW5ncy1hbG9uZy1wYXJ0cy1uZXctaGFtcHNoaXJlcy1sYWtlLXdpbm5pcGVzYXVrZWUvN1BMQ0pGWldOSkdHNU9ZV1lDNERKQllDRVEvP291dHB1dFR5cGU9YW1w?oc=5,Algae blooms prompt 2 warnings along parts of New Hampshire’s Lake Winnipesaukee - Boston 25 News,"<a href=""https://news.google.com/rss/articles/CBMikAFodHRwczovL3d3dy5ib3N0b24yNW5ld3MuY29tL25ld3MvbG9jYWwvYWxnYWUtYmxvb21zLXByb21wdC0yLXdhcm5pbmdzLWFsb25nLXBhcnRzLW5ldy1oYW1wc2hpcmVzLWxha2Utd2lubmlwZXNhdWtlZS83UExDSkZaV05KR0c1T1lXWUM0REpCWUNFUS_SAZ8BaHR0cHM6Ly93d3cuYm9zdG9uMjVuZXdzLmNvbS9uZXdzL2xvY2FsL2FsZ2FlLWJsb29tcy1wcm9tcHQtMi13YXJuaW5ncy1hbG9uZy1wYXJ0cy1uZXctaGFtcHNoaXJlcy1sYWtlLXdpbm5pcGVzYXVrZWUvN1BMQ0pGWldOSkdHNU9ZV1lDNERKQllDRVEvP291dHB1dFR5cGU9YW1w?oc=5"" target=""_blank"">Algae blooms prompt 2 warnings along parts of New Hampshire’s Lake Winnipesaukee</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Boston 25 News</font>",14 Jun 2024 12:29:42
20,https://news.google.com/rss/articles/CBMihAFodHRwczovL3d3dy53dHNwLmNvbS9hcnRpY2xlL3RlY2gvc2NpZW5jZS9lbnZpcm9ubWVudC9ibHVlLWdyZWVuLWFsZ2FlLXRhbXBhLWJheS1wZWFjZS1yaXZlci82Ny1lNzczNmJiNy0xYjI1LTQ0YjgtOTEwYS1lMjQ4Zjg4MDhhMmbSAQA?oc=5,Blue-green algae detected across Tampa Bay - WTSP.com,"<a href=""https://news.google.com/rss/articles/CBMihAFodHRwczovL3d3dy53dHNwLmNvbS9hcnRpY2xlL3RlY2gvc2NpZW5jZS9lbnZpcm9ubWVudC9ibHVlLWdyZWVuLWFsZ2FlLXRhbXBhLWJheS1wZWFjZS1yaXZlci82Ny1lNzczNmJiNy0xYjI1LTQ0YjgtOTEwYS1lMjQ4Zjg4MDhhMmbSAQA?oc=5"" target=""_blank"">Blue-green algae detected across Tampa Bay</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WTSP.com</font>",11 Jun 2024 23:12:00
21,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3Lm1hcmtldHBsYWNlLm9yZy8yMDI0LzA2LzA1L25hbm9idWJibGVzLW1vbGVhZXItbGFrZS1lbHNpbm9yZS1jbGltYXRlLWNoYW5nZS1hbGdhZS_SAQA?oc=5,How nanobubbles help Lake Elsinore cope with toxic algae - Marketplace,"<a href=""https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3Lm1hcmtldHBsYWNlLm9yZy8yMDI0LzA2LzA1L25hbm9idWJibGVzLW1vbGVhZXItbGFrZS1lbHNpbm9yZS1jbGltYXRlLWNoYW5nZS1hbGdhZS_SAQA?oc=5"" target=""_blank"">How nanobubbles help Lake Elsinore cope with toxic algae</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Marketplace</font>",05 Jun 2024 07:00:00
22,https://news.google.com/rss/articles/CBMijwFodHRwczovL3d3dy5sb2h1ZC5jb20vc3RvcnkvbmV3cy9sb2NhbC9uZXcteW9yay8yMDI0LzA2LzEyL2hvdy10by1rbm93LXdhdGVyLWlzLXNhZmUtZm9yLXN3aW1taW5nLW55LXNld2FnZS1vdmVyZmxvd3MtYWxnYWUtYmxvb21zLzc0MDQ2NzM0MDA3L9IBAA?oc=5,"Swimming safety: sewage overflow, algae blooms, how to know water is OK - The Journal News","<a href=""https://news.google.com/rss/articles/CBMijwFodHRwczovL3d3dy5sb2h1ZC5jb20vc3RvcnkvbmV3cy9sb2NhbC9uZXcteW9yay8yMDI0LzA2LzEyL2hvdy10by1rbm93LXdhdGVyLWlzLXNhZmUtZm9yLXN3aW1taW5nLW55LXNld2FnZS1vdmVyZmxvd3MtYWxnYWUtYmxvb21zLzc0MDQ2NzM0MDA3L9IBAA?oc=5"" target=""_blank"">Swimming safety: sewage overflow, algae blooms, how to know water is OK</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Journal News</font>",13 Jun 2024 22:58:11
23,https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5sYWtld2FsZXNuZXdzLm5ldC9zdG9yeS8yMDI0LzA2LzEyL25ld3MvYmx1ZS1ncmVlbi1hbGdhZS13YXJuaW5nLWV4dGVuZGVkLXVzZS1jYXV0aW9uLWluLWFyZWEtbGFrZXMtcGVhY2Utcml2ZXIvNDMxOC5odG1s0gEA?oc=5,"Blue-Green Algae Warning Extended, Use Caution in Area Lakes, Peace River - Lake Wales News","<a href=""https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5sYWtld2FsZXNuZXdzLm5ldC9zdG9yeS8yMDI0LzA2LzEyL25ld3MvYmx1ZS1ncmVlbi1hbGdhZS13YXJuaW5nLWV4dGVuZGVkLXVzZS1jYXV0aW9uLWluLWFyZWEtbGFrZXMtcGVhY2Utcml2ZXIvNDMxOC5odG1s0gEA?oc=5"" target=""_blank"">Blue-Green Algae Warning Extended, Use Caution in Area Lakes, Peace River</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lake Wales News</font>",12 Jun 2024 12:17:12
24,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnRhbXBhZnAuY29tL2Zsb3JpZGEtZG9oLXBvbGstY291bnR5LWlzc3Vlcy1oZWFsdGgtYWxlcnQtZm9yLWxha2UtaGFuY29jay1kdWUtdG8taGFybWZ1bC1hbGdhZS1ibG9vbS_SAQA?oc=5,Florida DOH-Polk County Issues Health Alert For Lake Hancock Due To Harmful Algae Bloom - Tampa Free Press,"<a href=""https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnRhbXBhZnAuY29tL2Zsb3JpZGEtZG9oLXBvbGstY291bnR5LWlzc3Vlcy1oZWFsdGgtYWxlcnQtZm9yLWxha2UtaGFuY29jay1kdWUtdG8taGFybWZ1bC1hbGdhZS1ibG9vbS_SAQA?oc=5"" target=""_blank"">Florida DOH-Polk County Issues Health Alert For Lake Hancock Due To Harmful Algae Bloom</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Tampa Free Press</font>",14 Jun 2024 19:51:22
25,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDI0LTA1LXVuZXhwZWN0ZWQtc291cmNlLW51dHJpZW50cy1mdWVscy1ncm93dGguaHRtbNIBAA?oc=5,Unexpected source of nutrients fuels growth of toxic algae from Lake Erie - Phys.org,"<a href=""https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDI0LTA1LXVuZXhwZWN0ZWQtc291cmNlLW51dHJpZW50cy1mdWVscy1ncm93dGguaHRtbNIBAA?oc=5"" target=""_blank"">Unexpected source of nutrients fuels growth of toxic algae from Lake Erie</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Phys.org</font>",30 May 2024 07:00:00
26,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LmNic25ld3MuY29tL2xvc2FuZ2VsZXMvbmV3cy9lYXJsaWVyLXRoYW4tbm9ybWFsLXRveGljLWFsZ2FlLWJsb29tcy1icmluZy1zYWZldHktY29uY2VybnMtZm9yLXNvY2FsLXJlc2lkZW50cy_SAX1odHRwczovL3d3dy5jYnNuZXdzLmNvbS9hbXAvbG9zYW5nZWxlcy9uZXdzL2VhcmxpZXItdGhhbi1ub3JtYWwtdG94aWMtYWxnYWUtYmxvb21zLWJyaW5nLXNhZmV0eS1jb25jZXJucy1mb3Itc29jYWwtcmVzaWRlbnRzLw?oc=5,Earlier than normal toxic algae blooms bring safety concerns for SoCal residents - CBS News,"<a href=""https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LmNic25ld3MuY29tL2xvc2FuZ2VsZXMvbmV3cy9lYXJsaWVyLXRoYW4tbm9ybWFsLXRveGljLWFsZ2FlLWJsb29tcy1icmluZy1zYWZldHktY29uY2VybnMtZm9yLXNvY2FsLXJlc2lkZW50cy_SAX1odHRwczovL3d3dy5jYnNuZXdzLmNvbS9hbXAvbG9zYW5nZWxlcy9uZXdzL2VhcmxpZXItdGhhbi1ub3JtYWwtdG94aWMtYWxnYWUtYmxvb21zLWJyaW5nLXNhZmV0eS1jb25jZXJucy1mb3Itc29jYWwtcmVzaWRlbnRzLw?oc=5"" target=""_blank"">Earlier than normal toxic algae blooms bring safety concerns for SoCal residents</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CBS News</font>",17 May 2024 07:00:00
27,https://news.google.com/rss/articles/CBMiogFodHRwczovL3d3dy53cWNzLm9yZy93cWNzLW5ld3MvMjAyNC0wNi0xMS9kb2gtbWFydGluLWNvdW50eS1ibHVlLWdyZWVuLWFsZ2FlLWNhdXRpb24taXNzdWVkLWZvci10d28tbG9jYXRpb25zLW5vdy1iZWluZy10ZXN0ZWQtZm9yLXRoZS1wb3NzaWJsZS1wcmVzZW5jZS1vZi10b3hpbnPSAQA?oc=5,DOH-Martin County: Blue-Green Algae Caution Issued for Two Locations Now Being Tested for the Possible Presence ... - WQCS,"<a href=""https://news.google.com/rss/articles/CBMiogFodHRwczovL3d3dy53cWNzLm9yZy93cWNzLW5ld3MvMjAyNC0wNi0xMS9kb2gtbWFydGluLWNvdW50eS1ibHVlLWdyZWVuLWFsZ2FlLWNhdXRpb24taXNzdWVkLWZvci10d28tbG9jYXRpb25zLW5vdy1iZWluZy10ZXN0ZWQtZm9yLXRoZS1wb3NzaWJsZS1wcmVzZW5jZS1vZi10b3hpbnPSAQA?oc=5"" target=""_blank"">DOH-Martin County: Blue-Green Algae Caution Issued for Two Locations Now Being Tested for the Possible Presence ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WQCS</font>",11 Jun 2024 18:56:00
28,https://news.google.com/rss/articles/CBMiqQFodHRwczovL3d3dy53c2J0LmNvbS9uZXdzL2xvY2FsL3RveGljLWFsZ2FlLWJsb29tLXNlZW4tYmlnLWNoYXBtYW4tbGFrZS1jeWFub2JhY3RlcmlhLXRveGluLW1pY3JvY3lzdGluLWJsdWUtZ3JlZW4taHVtYW5zLXBldHMtbGlseS1jZW5lci1sYWtlcy1zdHJlYW1zLXdhdGVyd2F5cy1pbmRpYW5h0gGpAWh0dHBzOi8vd3NidC5jb20vYW1wL25ld3MvbG9jYWwvdG94aWMtYWxnYWUtYmxvb20tc2Vlbi1iaWctY2hhcG1hbi1sYWtlLWN5YW5vYmFjdGVyaWEtdG94aW4tbWljcm9jeXN0aW4tYmx1ZS1ncmVlbi1odW1hbnMtcGV0cy1saWx5LWNlbmVyLWxha2VzLXN0cmVhbXMtd2F0ZXJ3YXlzLWluZGlhbmE?oc=5,Toxic algae bloom seen at Big Chapman Lake - WSBT-TV,"<a href=""https://news.google.com/rss/articles/CBMiqQFodHRwczovL3d3dy53c2J0LmNvbS9uZXdzL2xvY2FsL3RveGljLWFsZ2FlLWJsb29tLXNlZW4tYmlnLWNoYXBtYW4tbGFrZS1jeWFub2JhY3RlcmlhLXRveGluLW1pY3JvY3lzdGluLWJsdWUtZ3JlZW4taHVtYW5zLXBldHMtbGlseS1jZW5lci1sYWtlcy1zdHJlYW1zLXdhdGVyd2F5cy1pbmRpYW5h0gGpAWh0dHBzOi8vd3NidC5jb20vYW1wL25ld3MvbG9jYWwvdG94aWMtYWxnYWUtYmxvb20tc2Vlbi1iaWctY2hhcG1hbi1sYWtlLWN5YW5vYmFjdGVyaWEtdG94aW4tbWljcm9jeXN0aW4tYmx1ZS1ncmVlbi1odW1hbnMtcGV0cy1saWx5LWNlbmVyLWxha2VzLXN0cmVhbXMtd2F0ZXJ3YXlzLWluZGlhbmE?oc=5"" target=""_blank"">Toxic algae bloom seen at Big Chapman Lake</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WSBT-TV</font>",28 May 2024 07:00:00
29,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vYm9ubmVyY291bnR5ZGFpbHliZWUuY29tL25ld3MvMjAyNC9qdW4vMTMvaWNsLXJhaXNlcy1hd2FyZW5lc3MtYWJvdXQtYWxnYWwtYmxvb21zL9IBAA?oc=5,ICL raises awareness about algal blooms - Bonner County Daily Bee,"<a href=""https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vYm9ubmVyY291bnR5ZGFpbHliZWUuY29tL25ld3MvMjAyNC9qdW4vMTMvaWNsLXJhaXNlcy1hd2FyZW5lc3MtYWJvdXQtYWxnYWwtYmxvb21zL9IBAA?oc=5"" target=""_blank"">ICL raises awareness about algal blooms</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bonner County Daily Bee</font>",13 Jun 2024 08:00:00
30,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LmVlbmV3cy5uZXQvYXJ0aWNsZXMvd2FybS13ZXQtc3ByaW5nLXByb21wdHMtZWFybHktaGVhbHRoLWFkdmlzb3JpZXMtZm9yLXRveGljLWFsZ2FlL9IBAA?oc=5,"Warm, wet spring prompts early health advisories for toxic algae - E&E News by POLITICO","<a href=""https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LmVlbmV3cy5uZXQvYXJ0aWNsZXMvd2FybS13ZXQtc3ByaW5nLXByb21wdHMtZWFybHktaGVhbHRoLWFkdmlzb3JpZXMtZm9yLXRveGljLWFsZ2FlL9IBAA?oc=5"" target=""_blank"">Warm, wet spring prompts early health advisories for toxic algae</a>&nbsp;&nbsp;<font color=""#6f6f6f"">E&amp;E News by POLITICO</font>",31 May 2024 17:24:00
31,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3Lmt4YW4uY29tL25ld3MvbG9jYWwvYXVzdGluL2NpdHktYmVnaW5zLXRyZWF0aW5nLWxhZHktYmlyZC1sYWtlLXRvLXJlZHVjZS10b3hpYy1hbGdhZS_SAWVodHRwczovL3d3dy5reGFuLmNvbS9uZXdzL2xvY2FsL2F1c3Rpbi9jaXR5LWJlZ2lucy10cmVhdGluZy1sYWR5LWJpcmQtbGFrZS10by1yZWR1Y2UtdG94aWMtYWxnYWUvYW1wLw?oc=5,City begins treating Lady Bird Lake to reduce toxic algae - KXAN.com,"<a href=""https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3Lmt4YW4uY29tL25ld3MvbG9jYWwvYXVzdGluL2NpdHktYmVnaW5zLXRyZWF0aW5nLWxhZHktYmlyZC1sYWtlLXRvLXJlZHVjZS10b3hpYy1hbGdhZS_SAWVodHRwczovL3d3dy5reGFuLmNvbS9uZXdzL2xvY2FsL2F1c3Rpbi9jaXR5LWJlZ2lucy10cmVhdGluZy1sYWR5LWJpcmQtbGFrZS10by1yZWR1Y2UtdG94aWMtYWxnYWUvYW1wLw?oc=5"" target=""_blank"">City begins treating Lady Bird Lake to reduce toxic algae</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KXAN.com</font>",03 Jun 2024 07:00:00
32,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vYWJjNy5jb20vcG9zdC9leHBlcnRzLXdhcm4tcHVibGljLXRveGljLWFsZ2FlLWJsb29tcy1zb3V0aGVybi1jYWxpZm9ybmlhLzE0ODQ0NDQzL9IBAA?oc=5,"Changing weather patterns to blame for toxic algae blooms in several SoCal lakes, experts say - KABC-TV","<a href=""https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vYWJjNy5jb20vcG9zdC9leHBlcnRzLXdhcm4tcHVibGljLXRveGljLWFsZ2FlLWJsb29tcy1zb3V0aGVybi1jYWxpZm9ybmlhLzE0ODQ0NDQzL9IBAA?oc=5"" target=""_blank"">Changing weather patterns to blame for toxic algae blooms in several SoCal lakes, experts say</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KABC-TV</font>",20 May 2024 07:00:00
33,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vY2JzYXVzdGluLmNvbS9uZXdzL2xvY2FsL3N1bW1lci1waWxvdC1wcm9ncmFtLXJlc3VtZXMtdG8tZ2V0LXJpZC1vZi10b3hpYy1hbGdhZS1pbi1sYWR5LWJpcmQtbGFrZdIBbWh0dHBzOi8vY2JzYXVzdGluLmNvbS9hbXAvbmV3cy9sb2NhbC9zdW1tZXItcGlsb3QtcHJvZ3JhbS1yZXN1bWVzLXRvLWdldC1yaWQtb2YtdG94aWMtYWxnYWUtaW4tbGFkeS1iaXJkLWxha2U?oc=5,Summer pilot program resumes to get rid of toxic algae in Lady Bird Lake - KEYE TV CBS Austin,"<a href=""https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vY2JzYXVzdGluLmNvbS9uZXdzL2xvY2FsL3N1bW1lci1waWxvdC1wcm9ncmFtLXJlc3VtZXMtdG8tZ2V0LXJpZC1vZi10b3hpYy1hbGdhZS1pbi1sYWR5LWJpcmQtbGFrZdIBbWh0dHBzOi8vY2JzYXVzdGluLmNvbS9hbXAvbmV3cy9sb2NhbC9zdW1tZXItcGlsb3QtcHJvZ3JhbS1yZXN1bWVzLXRvLWdldC1yaWQtb2YtdG94aWMtYWxnYWUtaW4tbGFkeS1iaXJkLWxha2U?oc=5"" target=""_blank"">Summer pilot program resumes to get rid of toxic algae in Lady Bird Lake</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KEYE TV CBS Austin</font>",03 Jun 2024 23:01:45
34,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LnNmY2hyb25pY2xlLmNvbS9iYXlhcmVhL2FydGljbGUvdG94aWMtYmx1ZS1ncmVlbi1hbGdhZS1jbG9zZXMtZWFzdC1iYXktbGFrZXMtMTkzNjE3MjMucGhw0gEA?oc=5,"Toxic algae blooms force closure of several East Bay lakes, reservoirs - San Francisco Chronicle","<a href=""https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LnNmY2hyb25pY2xlLmNvbS9iYXlhcmVhL2FydGljbGUvdG94aWMtYmx1ZS1ncmVlbi1hbGdhZS1jbG9zZXMtZWFzdC1iYXktbGFrZXMtMTkzNjE3MjMucGhw0gEA?oc=5"" target=""_blank"">Toxic algae blooms force closure of several East Bay lakes, reservoirs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">San Francisco Chronicle</font>",21 Mar 2024 07:00:00
35,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LmVwYS5nb3YvaGFicy9jbGltYXRlLWNoYW5nZS1hbmQtZnJlc2h3YXRlci1oYXJtZnVsLWFsZ2FsLWJsb29tc9IBAA?oc=5,Climate Change and Freshwater Harmful Algal Blooms | US EPA - U.S. EPA.gov,"<a href=""https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LmVwYS5nb3YvaGFicy9jbGltYXRlLWNoYW5nZS1hbmQtZnJlc2h3YXRlci1oYXJtZnVsLWFsZ2FsLWJsb29tc9IBAA?oc=5"" target=""_blank"">Climate Change and Freshwater Harmful Algal Blooms | US EPA</a>&nbsp;&nbsp;<font color=""#6f6f6f"">U.S. EPA.gov</font>",04 Mar 2024 08:00:00
36,https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LmZveDdhdXN0aW4uY29tL25ld3MvbGFkeS1iaXJkLWxha2UtdG94aWMtYWxnYWUtdHJlYXRtZW500gFIaHR0cHM6Ly93d3cuZm94N2F1c3Rpbi5jb20vbmV3cy9sYWR5LWJpcmQtbGFrZS10b3hpYy1hbGdhZS10cmVhdG1lbnQuYW1w?oc=5,Crews begin treating Lady Bird Lake to reduce toxic algae - FOX 7 Austin,"<a href=""https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LmZveDdhdXN0aW4uY29tL25ld3MvbGFkeS1iaXJkLWxha2UtdG94aWMtYWxnYWUtdHJlYXRtZW500gFIaHR0cHM6Ly93d3cuZm94N2F1c3Rpbi5jb20vbmV3cy9sYWR5LWJpcmQtbGFrZS10b3hpYy1hbGdhZS10cmVhdG1lbnQuYW1w?oc=5"" target=""_blank"">Crews begin treating Lady Bird Lake to reduce toxic algae</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FOX 7 Austin</font>",03 Jun 2024 07:00:00
